cohort,seed,passed,violations,actions,retries,prevented,planningMs,elapsedMs
before_learning,67,false,4,6,0,0,1.11850000000004,2.457499999999982
before_learning,68,false,2,6,0,0,0.7525000000000546,1.660600000000045
before_learning,69,false,4,6,0,0,0.6940000000001874,1.558400000000006
before_learning,70,false,4,6,0,0,1.3308999999999287,3.3315000000000055
before_learning,71,false,2,6,0,0,0.786899999999946,1.7863999999999578
before_learning,72,false,4,6,0,0,0.999599999999873,2.1983999999999924
before_learning,73,false,4,6,0,0,1.3174999999999955,2.2667000000000144
before_learning,74,false,2,6,0,0,0.6935999999999467,1.587099999999964
before_learning,75,false,4,6,0,0,0.641999999999598,1.4400000000000546
before_learning,76,false,4,6,0,0,0.6191000000001168,1.4160000000000537
before_learning,77,false,4,6,0,0,0.6494999999998754,1.4423999999999069
before_learning,78,false,2,6,0,0,0.61850000000004,1.4139000000000124
before_learning,79,false,4,6,0,0,1.0006000000001904,2.618600000000015
before_learning,80,false,2,6,0,0,0.7761999999999034,2.4435000000000855
before_learning,81,true,0,6,0,0,0.8651999999999589,1.9302999999999884
before_learning,82,true,0,6,0,0,0.8413000000000466,1.8783999999999423
